t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_on,cap_fraction,tap_pu,restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3
5.3,1,936,ITERATING,True,1.030001,-2.035071,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.305,1,937,NEXT_STEP,True,1.030001,-2.034911,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.325,1,939,ITERATING,True,1.030001,-2.034277,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.33,1,940,NEXT_STEP,True,1.030001,-2.03412,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.35,1,942,ITERATING,True,1.030001,-2.033499,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.355,1,943,NEXT_STEP,True,1.030001,-2.033345,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.375,1,945,ITERATING,True,1.030001,-2.032736,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.38,1,946,NEXT_STEP,True,1.030001,-2.032586,650,1.029845,1.029819,1.029877,1.029839,1.029845,dist_bus,650,1.029845,1.029845,1.029845,DISABLED,1.030001,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.4,1,948,ITERATING,True,1.03,-2.031989,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.405,1,949,NEXT_STEP,True,1.03,-2.031842,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.425,1,951,ITERATING,True,1.03,-2.031258,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.43,1,952,NEXT_STEP,True,1.03,-2.031114,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.45,1,954,ITERATING,True,1.03,-2.030542,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.455,1,955,NEXT_STEP,True,1.03,-2.030401,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.475,1,957,ITERATING,True,1.03,-2.029841,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.48,1,958,NEXT_STEP,True,1.03,-2.029703,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.5,1,960,ITERATING,True,1.03,-2.029155,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.505,1,961,NEXT_STEP,True,1.03,-2.02902,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.525,1,963,ITERATING,True,1.03,-2.028484,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.53,1,964,NEXT_STEP,True,1.03,-2.028351,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.55,1,966,ITERATING,True,1.03,-2.027827,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.555,1,967,NEXT_STEP,True,1.03,-2.027698,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.575,1,969,ITERATING,True,1.03,-2.027184,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.58,1,970,NEXT_STEP,True,1.03,-2.027058,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.6,1,972,ITERATING,True,1.03,-2.026556,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.605,1,973,NEXT_STEP,True,1.03,-2.026431,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.625,1,975,ITERATING,True,1.03,-2.02594,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.63,1,976,NEXT_STEP,True,1.03,-2.025819,650,1.029844,1.029818,1.029876,1.029838,1.029844,dist_bus,650,1.029844,1.029844,1.029844,DISABLED,1.03,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.65,1,978,ITERATING,True,1.029999,-2.025338,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.655,1,979,NEXT_STEP,True,1.029999,-2.025219,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.675,1,981,ITERATING,True,1.029999,-2.024749,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.68,1,982,NEXT_STEP,True,1.029999,-2.024633,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.7,1,984,ITERATING,True,1.029999,-2.024172,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.705,1,985,NEXT_STEP,True,1.029999,-2.024059,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.725,1,987,ITERATING,True,1.029999,-2.023608,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.73,1,988,NEXT_STEP,True,1.029999,-2.023497,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.75,1,990,ITERATING,True,1.029999,-2.023057,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.755,1,991,NEXT_STEP,True,1.029999,-2.022948,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.775,1,993,ITERATING,True,1.029999,-2.022517,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.78,1,994,NEXT_STEP,True,1.029999,-2.02241,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.8,1,996,ITERATING,True,1.029999,-2.021989,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.805,1,997,NEXT_STEP,True,1.029999,-2.021885,650,1.029843,1.029817,1.029875,1.029837,1.029843,dist_bus,650,1.029843,1.029843,1.029843,DISABLED,1.029999,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.825,1,999,ITERATING,True,1.029998,-2.021473,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.83,1,1000,NEXT_STEP,True,1.029998,-2.021371,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.85,1,1002,ITERATING,True,1.029998,-2.020968,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.855,1,1003,NEXT_STEP,True,1.029998,-2.020869,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.875,1,1005,ITERATING,True,1.029998,-2.020475,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.88,1,1006,NEXT_STEP,True,1.029998,-2.020378,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.9,1,1008,ITERATING,True,1.029998,-2.019993,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.905,1,1009,NEXT_STEP,True,1.029998,-2.019898,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.925,1,1011,ITERATING,True,1.029998,-2.019522,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.93,1,1012,NEXT_STEP,True,1.029998,-2.01943,650,1.029842,1.029816,1.029874,1.029836,1.029842,dist_bus,650,1.029842,1.029842,1.029842,DISABLED,1.029998,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.95,1,1014,ITERATING,True,1.029997,-2.019063,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.955,1,1015,NEXT_STEP,True,1.029997,-2.018973,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.975,1,1017,ITERATING,True,1.029997,-2.018616,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
5.98,1,1018,NEXT_STEP,True,1.029997,-2.018528,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.0,1,1020,ITERATING,True,1.029997,-2.01818,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.005,1,1021,NEXT_STEP,True,1.029997,-2.018094,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.025,1,1023,ITERATING,True,1.029997,-2.017754,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.03,1,1024,NEXT_STEP,True,1.029997,-2.017671,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.05,1,1026,ITERATING,True,1.029997,-2.01734,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.055,1,1027,NEXT_STEP,True,1.029997,-2.017259,650,1.029841,1.029815,1.029873,1.029835,1.029841,dist_bus,650,1.029841,1.029841,1.029841,DISABLED,1.029997,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.075,1,1029,ITERATING,True,1.029996,-2.016937,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.08,1,1030,NEXT_STEP,True,1.029996,-2.016858,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.1,1,1032,ITERATING,True,1.029996,-2.016545,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.105,1,1033,NEXT_STEP,True,1.029996,-2.016468,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.125,1,1035,ITERATING,True,1.029996,-2.016164,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.13,1,1036,NEXT_STEP,True,1.029996,-2.01609,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.15,1,1038,ITERATING,True,1.029996,-2.015795,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.155,1,1039,NEXT_STEP,True,1.029996,-2.015722,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.175,1,1041,ITERATING,True,1.029996,-2.015436,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.18,1,1042,NEXT_STEP,True,1.029996,-2.015365,650,1.02984,1.029814,1.029872,1.029834,1.02984,dist_bus,650,1.02984,1.02984,1.02984,DISABLED,1.029996,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.2,1,1044,ITERATING,True,1.029995,-2.015088,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.205,1,1045,NEXT_STEP,True,1.029995,-2.015019,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.225,1,1047,ITERATING,True,1.029995,-2.014751,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.23,1,1048,NEXT_STEP,True,1.029995,-2.014685,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.25,1,1050,ITERATING,True,1.029995,-2.014424,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.255,1,1051,NEXT_STEP,True,1.029995,-2.01436,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.275,1,1053,ITERATING,True,1.029995,-2.014109,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.28,1,1054,NEXT_STEP,True,1.029995,-2.014047,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.3,1,1056,ITERATING,True,1.029995,-2.013804,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.305,1,1057,NEXT_STEP,True,1.029995,-2.013744,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.325,1,1059,ITERATING,True,1.029995,-2.01351,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.33,1,1060,NEXT_STEP,True,1.029995,-2.013452,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.35,1,1062,ITERATING,True,1.029995,-2.013226,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.355,1,1063,NEXT_STEP,True,1.029995,-2.01317,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.375,1,1065,ITERATING,True,1.029995,-2.012952,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.38,1,1066,NEXT_STEP,True,1.029995,-2.012899,650,1.029839,1.029813,1.029871,1.029833,1.029839,dist_bus,650,1.029839,1.029839,1.029839,DISABLED,1.029995,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.4,1,1068,ITERATING,True,1.029994,-2.012688,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.405,1,1069,NEXT_STEP,True,1.029994,-2.012637,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.425,1,1071,ITERATING,True,1.029994,-2.012435,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.43,1,1072,NEXT_STEP,True,1.029994,-2.012385,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.45,1,1074,ITERATING,True,1.029994,-2.012191,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.455,1,1075,NEXT_STEP,True,1.029994,-2.012143,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.475,1,1077,ITERATING,True,1.029994,-2.011957,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.48,1,1078,NEXT_STEP,True,1.029994,-2.011911,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.5,1,1080,ITERATING,True,1.029994,-2.011732,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
6.505,1,1081,NEXT_STEP,True,1.029994,-2.011688,650,1.029838,1.029812,1.02987,1.029832,1.029838,dist_bus,650,1.029838,1.029838,1.029838,DISABLED,1.029994,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
