iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus,omega_GENROU_1_pu,omega_GENROU_1_bus,omega_GENROU_2_pu,omega_GENROU_2_bus,omega_GENROU_3_pu,omega_GENROU_3_bus,omega_GENROU_4_pu,omega_GENROU_4_bus,omega_GENROU_5_pu,omega_GENROU_5_bus
49,2,0.12,0.003,0.03,NEXT_STEP,1,0.0358463223064453,0.0172869914641558,1.0086703616981307,-0.1773882587350568,Fault_Interface,14,0.0,0.0,0.3,1.0086703616981307,-0.1773882587350568,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504224445588,1.9941463271302695,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
50,1,0.123,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703614724812,-0.1773882590796947,Fault_Interface,14,0.0,0.0,0.3,1.0086703614724812,-0.1773882590796947,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450424057418,1.994146345653643,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
51,1,0.126,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.00867036126257,-0.1773882594111911,Fault_Interface,14,0.0,0.0,0.3,1.00867036126257,-0.1773882594111911,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504257487882,1.9941463632237253,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
52,1,0.129,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703610670011,-0.1773882597298153,Fault_Interface,14,0.0,0.0,0.3,1.0086703610670011,-0.1773882597298153,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450427211374,1.9941463798838477,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
53,1,0.132,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703608863743,-0.1773882600359173,Fault_Interface,14,0.0,0.0,0.3,1.0086703608863743,-0.1773882600359173,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504287267891,1.994146395673368,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
54,1,0.135,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703607193714,-0.1773882603300613,Fault_Interface,14,0.0,0.0,0.3,1.0086703607193714,-0.1773882603300613,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450430029287,1.994146410627324,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
55,1,0.138,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703605491578,-0.1773882606127087,Fault_Interface,14,0.0,0.0,0.3,1.0086703605491578,-0.1773882606127087,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.48545043140077,1.994146424777767,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
56,1,0.141,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703604090543,-0.1773882608839708,Fault_Interface,14,0.0,0.0,0.3,1.0086703604090543,-0.1773882608839708,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504325540827,1.9941464381539575,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
57,1,0.144,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703602811469,-0.1773882611441196,Fault_Interface,14,0.0,0.0,0.3,1.0086703602811469,-0.1773882611441196,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504335762466,1.9941464507843227,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
58,1,0.147,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703601640856,-0.177388261393675,Fault_Interface,14,0.0,0.0,0.3,1.0086703601640856,-0.177388261393675,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450434730346,1.9941464626719676,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
59,1,0.15,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703600585636,-0.1773882616329671,Fault_Interface,14,0.0,0.0,0.3,1.0086703600585636,-0.1773882616329671,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504357456904,1.9941464738696644,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
60,1,0.153,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703600585636,-0.1773882618621225,Fault_Interface,14,0.0,0.0,0.3,1.0086703600585636,-0.1773882618621225,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504366253014,1.9941464843630945,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
61,1,0.156,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703598922468,-0.1773882620744266,Fault_Interface,14,0.0,0.0,0.3,1.0086703598922468,-0.1773882620744266,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504375994169,1.9941464942229248,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
62,1,0.159,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703598922468,-0.1773882622785833,Fault_Interface,14,0.0,0.0,0.3,1.0086703598922468,-0.1773882622785833,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504384574034,1.9941465034431132,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
63,1,0.162,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703597711968,-0.1773882624745099,Fault_Interface,14,0.0,0.0,0.3,1.0086703597711968,-0.1773882624745099,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504391824566,1.994146512080736,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
64,1,0.165,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703597711968,-0.1773882626624223,Fault_Interface,14,0.0,0.0,0.3,1.0086703597711968,-0.1773882626624223,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504398055512,1.9941465197953463,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
65,1,0.168,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703597711968,-0.1773882628423222,Fault_Interface,14,0.0,0.0,0.3,1.0086703597711968,-0.1773882628423222,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450440575669,1.9941465263620757,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
66,1,0.171,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882630150411,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882630150411,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450441247871,1.9941465319277871,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
67,1,0.174,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882631803312,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882631803312,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504417960044,1.9941465366444129,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
68,1,0.177,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882633387748,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882633387748,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450442360709,1.9941465406427208,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
69,1,0.18,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882634904873,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882634904873,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.48545044257568,1.994146544033484,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
70,1,0.183,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882636355826,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882636355826,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450442918531,1.994146546910396,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
71,1,0.186,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882637746299,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882637746299,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504427649224,1.9941465493526895,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
72,1,0.189,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882639077361,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882639077361,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504427649224,1.9941465514273748,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
73,1,0.192,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882640348912,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882640348912,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504427649224,1.9941465531911164,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
74,1,0.195,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882641541305,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882641541305,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504427649224,1.99414655469002,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
75,1,0.198,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.177388264267574,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.177388264267574,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504427649224,1.9941465559665927,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
76,1,0.201,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.177388264267574,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.177388264267574,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504427649224,1.994146557054832,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
77,1,0.204,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703596443176,-0.1773882644110008,Fault_Interface,14,0.0,0.0,0.3,1.0086703596443176,-0.1773882644110008,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504429892217,1.9941465579812745,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
78,1,0.207,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670359755389,-0.1773882644110008,Fault_Interface,14,0.0,0.0,0.3,1.008670359755389,-0.1773882644110008,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504434893994,1.994146558772521,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
79,1,0.21,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670359755389,-0.1773882644110008,Fault_Interface,14,0.0,0.0,0.3,1.008670359755389,-0.1773882644110008,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504438640934,1.9941465594467285,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
80,1,0.213,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703599239102,-0.1773882645420564,Fault_Interface,14,0.0,0.0,0.3,1.0086703599239102,-0.1773882645420564,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504442525864,1.994146560050248,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
81,1,0.216,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703599239102,-0.1773882645420564,Fault_Interface,14,0.0,0.0,0.3,1.0086703599239102,-0.1773882645420564,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504442525864,1.994146560902469,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
82,1,0.219,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670360101696,-0.1773882645420564,Fault_Interface,14,0.0,0.0,0.3,1.008670360101696,-0.1773882645420564,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504442525864,1.994146561989936,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
83,1,0.222,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703602077771,-0.1773882645420564,Fault_Interface,14,0.0,0.0,0.3,1.0086703602077771,-0.1773882645420564,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504442525864,1.9941465629445616,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
84,1,0.225,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670360309634,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.008670360309634,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504443917107,1.994146563759171,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
85,1,0.228,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670360309634,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.008670360309634,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504443917107,1.9941465644528973,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
86,1,0.231,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703604989078,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.0086703604989078,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504443917107,1.99414656504434,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
87,1,0.234,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703604989078,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.0086703604989078,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450444549461,1.9941465655240769,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
88,1,0.237,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703606544951,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.0086703606544951,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450444549461,1.994146565907292,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
89,1,0.24,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703606544951,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.0086703606544951,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450444549461,1.9941465662084,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
90,1,0.243,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670360819721,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.008670360819721,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450444549461,1.9941465664405096,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
91,1,0.246,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670360819721,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.008670360819721,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450444549461,1.994146566571316,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
92,1,0.249,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670361010208,-0.1773882646448735,Fault_Interface,14,0.0,0.0,0.3,1.008670361010208,-0.1773882646448735,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450444549461,1.994146566571316,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
93,1,0.252,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.008670361010208,-0.1773882645253466,Fault_Interface,14,0.0,0.0,0.3,1.008670361010208,-0.1773882645253466,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504447996797,1.994146566571316,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
94,1,0.255,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703611863657,-0.1773882645253466,Fault_Interface,14,0.0,0.0,0.3,1.0086703611863657,-0.1773882645253466,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504447996797,1.994146566571316,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
95,1,0.258,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703611863657,-0.1773882645253466,Fault_Interface,14,0.0,0.0,0.3,1.0086703611863657,-0.1773882645253466,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504447996797,1.994146566571316,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
96,1,0.261,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703613691437,-0.1773882645253466,Fault_Interface,14,0.0,0.0,0.3,1.0086703613691437,-0.1773882645253466,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504447996797,1.994146566571316,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
97,1,0.264,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703613691437,-0.1773882645253466,Fault_Interface,14,0.0,0.0,0.3,1.0086703613691437,-0.1773882645253466,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504447996797,1.9941465664072895,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
98,1,0.267,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703615503168,-0.1773882645253466,Fault_Interface,14,0.0,0.0,0.3,1.0086703615503168,-0.1773882645253466,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504449485233,1.9941465662322817,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
99,1,0.27,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703615503168,-0.1773882644085994,Fault_Interface,14,0.0,0.0,0.3,1.0086703615503168,-0.1773882644085994,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504449485233,1.9941465660137505,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
100,1,0.273,0.003,0.03,NEXT_STEP,0,0.0358463223064453,0.0172869914641558,1.0086703617170616,-0.1773882644085994,Fault_Interface,14,0.0,0.0,0.3,1.0086703617170616,-0.1773882644085994,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504450804191,1.9941465658002,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
